,metascore,name,userscore,name_new
2765,81,Jak and Daxter Collection,8.4,jakanddaxtercollection
2766,81,Borderlands 2: Captain Scarlett and Her Pirate's Booty,7.8,borderlands2 captainscarlettandherpirate sbooty
2767,81,Waveform,7.5,waveform
2768,81,SoulCalibur V,6.7,soulcaliburv
2769,81,Kingdoms of Amalur: Reckoning,7.7,kingdomsofamalur reckoning
2770,81,Madden NFL 13,5.8,maddennfl13
2771,81,Sleeping Dogs,8.3,sleepingdogs
2772,81,F1 2012,7.5,f12012
2773,81,Wargame: European Escalation,8.1,wargame europeanescalation
2774,81,Kinect Party,6.6,kinectparty
2775,81,The Walking Dead: Episode 4 - Around Every Corner,8.2,thewalkingdead episode4 aroundeverycorner
2776,80,Sid Meier's Civilization V: Gods & Kings,7.7,sidmeier scivilizationv gods kings
2777,80,Pokemon Black Version 2,7.6,pokemonblackversion2
2778,80,Mighty Switch Force! Hyper Drive Edition,7.7,mightyswitchforce hyperdriveedition
2779,80,Pro Evolution Soccer 2013,6.9,proevolutionsoccer2013
2780,80,Uncharted: Golden Abyss,7.5,uncharted goldenabyss
2781,80,LEGO The Lord of the Rings,8.4,legothelordoftherings
2782,80,Assassin's Creed III,6.3,assassin screediii
2783,80,Mutant Mudds,6.7,mutantmudds
2784,80,The Darkness II,7.5,thedarknessii
2785,80,Pokemon White Version 2,7.4,pokemonwhiteversion2
2786,80,La-Mulana Remake,7.2,la mulanaremake
2787,80,NFL Blitz,6.2,nflblitz
2788,80,Sleeping Dogs,7.9,sleepingdogs
2789,80,Natural Selection 2,8.5,naturalselection2
2790,80,Borderlands 2: Captain Scarlett and Her Pirate's Booty,7.5,borderlands2 captainscarlettandherpirate sbooty
2791,80,Skylanders Giants,6.6,skylandersgiants
2792,80,Skylanders Giants,6.4,skylandersgiants
2793,80,Pokemon Conquest,8.4,pokemonconquest
2794,80,Counter-Strike: Global Offensive,7.3,counter strike globaloffensive
2795,80,Double Fine Happy Action Theater,6.2,doublefinehappyactiontheater
2796,80,The Walking Dead: Episode 4 - Around Every Corner,8.5,thewalkingdead episode4 aroundeverycorner
2797,80,Ultimate Marvel vs. Capcom 3,7.8,ultimatemarvelvs capcom3
2798,80,The Last Story,8.4,thelaststory
2799,80,F1 2012,7.1,f12012
2800,84,Split/Second,8.1,split second
2801,84,Dark Void Zero,7.2,darkvoidzero
2802,84,Fallout: New Vegas,8.3,fallout newvegas
2803,84,Gran Turismo 5,7.8,granturismo5
2804,84,Lara Croft and the Guardian of Light,7.5,laracroftandtheguardianoflight
2805,84,Madden NFL 11,5.7,maddennfl11
2806,84,Vanquish,9.2,vanquish
2807,84,F1 2010,6.6,f12010
2808,84,Shatter,7.3,shatter
2809,84,Vanquish,9.0,vanquish
2810,84,F1 2010,7.5,f12010
2811,83,Marvel Pinball,7.2,marvelpinball
2812,83,Madden NFL 11,6.1,maddennfl11
2813,83,Final Fantasy XIII,7.2,finalfantasyxiii
2814,83,FIFA Soccer 11,7.7,fifasoccer11
2815,83,Sam & Max: The Devil's Playhouse - Episode 2: The Tomb of Sammun-Mak,7.5,sam max thedevil splayhouse episode2 thetombofsammun mak
2816,83,Just Cause 2,8.0,justcause2
2817,83,Darksiders,7.7,darksiders
2818,83,Picross 3D,8.2,picross3d
2819,83,The Misadventures of P.B. Winterbottom,7.5,themisadventuresofp b winterbottom
2820,83,Castlevania: Lords of Shadow,7.8,castlevania lordsofshadow
2821,83,Tales of Monkey Island Chapter 5: Rise of the Pirate God,7.7,talesofmonkeyislandchapter5 riseofthepirategod
2822,83,Age of Conan: Rise of the Godslayer,7.7,ageofconan riseofthegodslayer
2823,83,Darksiders,7.9,darksiders
2824,83,2010 FIFA World Cup South Africa,8.2,2010fifaworldcupsouthafrica
2825,83,Tom Clancy's Splinter Cell: Conviction,5.3,tomclancy ssplintercell conviction
2826,83,And Yet It Moves,7.7,andyetitmoves
2827,83,Alan Wake,8.1,alanwake
2828,83,Valkyria Chronicles II,8.2,valkyriachroniclesii
2829,82,WarioWare D.I.Y.,8.4,wariowared i y 
2830,82,BioShock 2: Minerva's Den,8.7,bioshock2 minerva sden
2831,82,Dance Central,7.6,dancecentral
2832,82,2010 FIFA World Cup South Africa,7.7,2010fifaworldcupsouthafrica
2833,82,Bejeweled 3,7.8,bejeweled3
2834,82,Dragon Age: Origins - Awakening,7.8,dragonage origins awakening
2835,82,Blur,8.3,blur
2836,82,Darksiders,7.9,darksiders
2837,82,Lara Croft and the Guardian of Light,8.1,laracroftandtheguardianoflight
2838,82,Trauma Team,8.7,traumateam
2839,82,Fallout: New Vegas,7.9,fallout newvegas
2840,82,Split/Second,8.1,split second
2841,82,Desktop Dungeons,7.7,desktopdungeons
2842,82,Kingdom Hearts: Birth by Sleep,8.9,kingdomhearts birthbysleep
2843,82,Recettear: An Item Shop's Tale,8.7,recettear anitemshop stale
2844,82,BlazBlue: Calamity Trigger Portable,7.8,blazblue calamitytriggerportable
2845,82,Final Fantasy XIII,6.0,finalfantasyxiii
2846,82,ModNation Racers,8.5,modnationracers
2847,82,Enslaved: Odyssey to the West,7.8,enslaved odysseytothewest
2848,82,"Nine Hours, Nine Persons, Nine Doors",8.8,ninehours ninepersons ninedoors
2849,82,Divinity II: The Dragon Knight Saga,8.2,divinityii thedragonknightsaga
2850,82,Starship Defense,7.3,starshipdefense
2851,81,Blur,8.2,blur
2852,81,Hustle Kings,8.1,hustlekings
2853,81,Mega Man 10,8.3,megaman10
2854,81,KORG DS-10 PLUS,6.0,korgds 10plus
2855,81,VVVVVV,8.0,vvvvvv
2856,81,Z.H.P. Unlosing Ranger vs Darkdeath Evilman,7.7,z h p unlosingrangervsdarkdeathevilman
2857,81,Resident Evil 5: Lost in Nightmares,7.7,residentevil5 lostinnightmares
2858,81,"Sakura Wars: So Long, My Love",7.3,sakurawars solong mylove
2859,81,Metro 2033,8.1,metro2033
2860,81,Blur,7.4,blur
2861,81,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,8.0,sam max thedevil splayhouse episode1 thepenalzone
2862,81,Toy Soldiers,8.5,toysoldiers
2863,81,Just Cause 2,8.0,justcause2
2864,81,Napoleon: Total War,7.9,napoleon totalwar
2865,81,GoldenEye 007,7.7,goldeneye007
2866,81,Swords & Soldiers,6.4,swords soldiers
2867,81,Super Scribblenauts,8.2,superscribblenauts
2868,81,Sonic the Hedgehog 4: Episode I,6.6,sonicthehedgehog4 episodei
2869,81,Call of Duty: Black Ops,5.3,callofduty blackops
2870,81,Mass Effect 2: Overlord,7.6,masseffect2 overlord
2871,81,Rage of the Gladiator,7.6,rageofthegladiator
2872,81,A Space Shooter for 2 Bucks!,6.3,aspaceshooterfor2bucks 
2873,81,Sam & Max: The Devil's Playhouse - Episode 5: The City That Dares Not Sleep,7.6,sam max thedevil splayhouse episode5 thecitythatdaresnotsleep
2874,81,Puzzle Quest 2,8.5,puzzlequest2
2875,81,Sam & Max: The Devil's Playhouse - Episode 1: The Penal Zone,7.1,sam max thedevil splayhouse episode1 thepenalzone
2876,80,Red Dead Redemption: Liars and Cheats,8.4,reddeadredemption liarsandcheats
2877,80,Darwinia+,6.1,darwinia 
2878,80,Dragon Age: Origins - Awakening,7.7,dragonage origins awakening
2879,80,Shin Megami Tensei: Strange Journey,4.6,shinmegamitensei strangejourney
2880,80,Skate 3,8.1,skate3
2881,80,Red Steel 2,8.5,redsteel2
2882,80,Fable III,6.5,fableiii
2883,80,Call of Duty: Black Ops,5.9,callofduty blackops
2884,80,Dead Rising 2,6.7,deadrising2
2885,80,Dragon Age: Origins - Awakening,8.0,dragonage origins awakening
2886,80,Lufia: Curse of the Sinistrals,8.1,lufia curseofthesinistrals
2887,80,Space Invaders Infinity Gene,7.0,spaceinvadersinfinitygene
2888,80,Snoopy Flying Ace,8.7,snoopyflyingace
2889,80,Hot Shots Tennis: Get a Grip,8.1,hotshotstennis getagrip
2890,80,Ys: The Oath in Felghana,8.4,ys theoathinfelghana
2891,80,Space Invaders Infinity Gene,8.5,spaceinvadersinfinitygene
2892,80,Toki Tori,7.7,tokitori
2893,80,Lunar: Silver Star Harmony,7.7,lunar silverstarharmony
2894,80,Alan Wake: The Writer,7.3,alanwake thewriter
2895,80,Lazy Raiders,8.8,lazyraiders
2896,80,S.T.A.L.K.E.R.: Call of Pripyat,8.7,s t a l k e r  callofpripyat
2897,80,Skate 3,7.7,skate3
2898,80,Enslaved: Odyssey to the West,7.5,enslaved odysseytothewest
2899,79,Resident Evil 5: Lost in Nightmares,7.7,residentevil5 lostinnightmares
2900,82,Doom,8.3,doom
2901,82,Hitman: Blood Money,8.7,hitman bloodmoney
2902,82,Tomb Raider: Legend,7.3,tombraider legend
2903,82,Dominions 3: The Awakening,7.6,dominions3 theawakening
2904,82,Call of Duty 3,6.5,callofduty3
2905,82,Sega Genesis Collection,8.3,segagenesiscollection
2906,82,Xpand Rally,7.5,xpandrally
2907,82,OutRun 2006: Coast 2 Coast,8.1,outrun2006 coast2coast
2908,82,College Hoops 2K7,8.2,collegehoops2k7
2909,82,Bookworm Adventures Deluxe,7.4,bookwormadventuresdeluxe
2910,82,Hitman: Blood Money,8.8,hitman bloodmoney
2911,81,Tony Hawk's Project 8,7.6,tonyhawk sproject8
2912,81,Tiger Woods PGA Tour 07,6.8,tigerwoodspgatour07
2913,81,Race Driver 2006,8.5,racedriver2006
2914,81,Saints Row,7.5,saintsrow
2915,81,Lumines II,7.6,luminesii
2916,81,Drill Dozer,8.5,drilldozer
2917,81,LEGO Star Wars II: The Original Trilogy,8.0,legostarwarsii theoriginaltrilogy
2918,81,NBA 2K7,8.4,nba2k7
2919,81,Hitman: Blood Money,8.9,hitman bloodmoney
2920,81,Uno,7.9,uno
2921,81,OutRun 2006: Coast 2 Coast,7.5,outrun2006 coast2coast
2922,81,Rockstar Games presents Table Tennis,7.8,rockstargamespresentstabletennis
2923,81,The Elder Scrolls IV: Knights of the Nine,7.4,theelderscrollsiv knightsofthenine
2924,81,Red Orchestra: Ostfront 41-45,8.6,redorchestra ostfront41 45
2925,81,Yoshi's Island DS,7.5,yoshi sislandds
2926,81,SOCOM: U.S. Navy SEALs Fireteam Bravo 2,8.8,socom u s navysealsfireteambravo2
2927,81,Tiger Woods PGA Tour 07,,tigerwoodspgatour07
2928,81,Madden NFL 07,8.0,maddennfl07
2929,81,Xenosaga Episode III: Also sprach Zarathustra,8.7,xenosagaepisodeiii alsosprachzarathustra
2930,81,Marvel: Ultimate Alliance,7.4,marvel ultimatealliance
2931,81,Sam & Max Episode 101: Culture Shock,8.1,sam maxepisode101 cultureshock
2932,81,Marvel: Ultimate Alliance,8.0,marvel ultimatealliance
2933,81,Onimusha: Dawn of Dreams,8.8,onimusha dawnofdreams
2934,81,WWE SmackDown vs. Raw 2007,7.9,wwesmackdownvs raw2007
2935,81,Eets,6.2,eets
2936,81,OutRun 2006: Coast 2 Coast,8.3,outrun2006 coast2coast
2937,80,Age of Empires III: The WarChiefs,7.9,ageofempiresiii thewarchiefs
2938,80,Gitaroo Man Lives!,8.5,gitaroomanlives 
2939,80,Age of Empires: The Age of Kings,8.0,ageofempires theageofkings
2940,80,Madden NFL 07,6.0,maddennfl07
2941,80,FIFA 07 Soccer,8.7,fifa07soccer
2942,80,FIFA 07 Soccer,7.9,fifa07soccer
2943,80,Street Fighter Alpha 3 MAX,8.0,streetfighteralpha3max
2944,80,Tom Clancy's Splinter Cell: Double Agent,5.8,tomclancy ssplintercell doubleagent
2945,80,Madden NFL 07,7.3,maddennfl07
2946,80,Hearts of Iron II: Doomsday,8.8,heartsofironii doomsday
2947,80,Tiger Woods PGA Tour 07,7.9,tigerwoodspgatour07
2948,80,SWAT 4: The Stetchkov Syndicate,8.2,swat4 thestetchkovsyndicate
2949,80,Tomb Raider: Legend,7.4,tombraider legend
2950,80,SpellForce 2: Shadow Wars,7.5,spellforce2 shadowwars
2951,80,NBA 2K7,7.4,nba2k7
2952,80,MotoGP '06,7.4,motogp 06
2953,80,Battlefield 2142,6.8,battlefield2142
2954,80,Cloning Clyde,8.0,cloningclyde
2955,80,Trauma Center: Second Opinion,8.0,traumacenter secondopinion
2956,80,Call of Duty 3,6.8,callofduty3
2957,80,WWE SmackDown vs. Raw 2007,8.7,wwesmackdownvs raw2007
2958,80,Tom Clancy's Ghost Recon Advanced Warfighter,7.7,tomclancy sghostreconadvancedwarfighter
2959,80,Valkyrie Profile: Lenneth,8.6,valkyrieprofile lenneth
2960,80,RoboBlitz,8.1,roboblitz
2961,80,TrackMania United,8.9,trackmaniaunited
2962,80,Microsoft Flight Simulator X,7.6,microsoftflightsimulatorx
2963,80,Metal Gear Acid 2,8.2,metalgearacid2
2964,79,Star Wars: Empire at War,8.4,starwars empireatwar
2965,79,NHL 07,5.3,nhl07
2966,79,1701 A.D.,8.2,1701a d 
2967,79,NCAA Football 07,7.0,ncaafootball07
2968,79,Street Fighter Alpha Anthology,8.1,streetfighteralphaanthology
2969,79,The Lord of the Rings: The Battle for Middle-Earth II,7.6,thelordoftherings thebattleformiddle earthii
2970,79,Def Jam: Fight for NY: The Takeover,8.2,defjam fightforny thetakeover
2971,79,Rome: Total War Alexander,7.5,rome totalwaralexander
2972,79,Sam & Max Episode 102: Situation: Comedy,7.4,sam maxepisode102 situation comedy
2973,79,Tiger Woods PGA Tour 07,6.0,tigerwoodspgatour07
2974,79,Black,8.4,black
2975,79,NHL 2K7,6.6,nhl2k7
2976,79,Prey,7.4,prey
2977,79,Summon Night: Swordcraft Story 2,8.6,summonnight swordcraftstory2
2978,79,Assault Heroes,7.4,assaultheroes
2979,79,Marble Blast Ultra,8.2,marbleblastultra
2980,79,Mega Man Maverick Hunter X,8.5,megamanmaverickhunterx
2981,78,Far Cry Instincts Evolution,6.3,farcryinstinctsevolution
2982,78,Madden NFL 07,6.6,maddennfl07
2983,78,Bomberman Land Touch!,7.4,bombermanlandtouch 
2984,78,Marvel: Ultimate Alliance,7.6,marvel ultimatealliance
2985,78,AstroPop,5.4,astropop
2986,78,The Movies: Stunts & Effects,7.8,themovies stunts effects
2987,78,Tiger Woods PGA Tour 07,,tigerwoodspgatour07
2988,78,Metal Gear Solid: Digital Graphic Novel,7.4,metalgearsolid digitalgraphicnovel
2989,78,Condemned: Criminal Origins,7.7,condemned criminalorigins
2990,78,FIFA 07 Soccer,7.7,fifa07soccer
2991,78,World Soccer Winning Eleven 9,6.5,worldsoccerwinningeleven9
2992,78,Grand Theft Auto: Liberty City Stories,7.8,grandtheftauto libertycitystories
2993,78,NHL 2K7,7.9,nhl2k7
2994,78,The Lord of the Rings: The Battle for Middle-Earth II - The Rise of the Witch-King,8.5,thelordoftherings thebattleformiddle earthii theriseofthewitch king
2995,78,Tales of the Abyss,8.4,talesoftheabyss
2996,78,Far Cry Instincts Predator,6.2,farcryinstinctspredator
2997,78,The Sims 2: Open for Business,8.7,thesims2 openforbusiness
2998,78,Mercury Meltdown,7.8,mercurymeltdown
2999,78,NHL 2K7,,nhl2k7
3000,83,Odin Sphere,8.6,odinsphere
3001,82,Rock Band,6.8,rockband
3002,82,MLB 07: The Show,7.2,mlb07 theshow
3003,82,Sam & Max Episode 105: Reality 2.0,8.0,sam maxepisode105 reality2 0
3004,82,Guitar Hero III: Legends of Rock,8.4,guitarheroiii legendsofrock
3005,82,The Darkness,8.1,thedarkness
3006,82,Lunar Knights,7.8,lunarknights
3007,82,Neverwinter Nights 2: Mask of The Betrayer,8.5,neverwinternights2 maskofthebetrayer
3008,82,Aquaria,8.1,aquaria
3009,82,Super Puzzle Fighter II Turbo HD Remix,7.4,superpuzzlefighteriiturbohdremix
3010,82,S.T.A.L.K.E.R.: Shadow of Chernobyl,8.5,s t a l k e r  shadowofchernobyl
3011,82,Prince of Persia Classic,7.1,princeofpersiaclassic
3012,82,College Hoops 2K8,5.2,collegehoops2k8
3013,82,Sam & Max Episode 201: Ice Station Santa,8.5,sam maxepisode201 icestationsanta
3014,82,Command & Conquer 3: Tiberium Wars,7.2,command conquer3 tiberiumwars
3015,82,Sid Meier's Pirates!,7.7,sidmeier spirates 
3016,82,Flight Simulator X: Acceleration,7.3,flightsimulatorx acceleration
3017,82,Sonic the Hedgehog 2,8.8,sonicthehedgehog2
3018,82,FIFA Soccer 08,7.9,fifasoccer08
3019,82,Puzzle Quest: Challenge of the Warlords,8.2,puzzlequest challengeofthewarlords
3020,82,Tekken 5: Dark Resurrection,7.8,tekken5 darkresurrection
3021,81,NBA 2K8,7.0,nba2k8
3022,81,NBA 2K8,6.8,nba2k8
3023,81,Supreme Commander: Forged Alliance,8.9,supremecommander forgedalliance
3024,81,NCAA Football 08,7.8,ncaafootball08
3025,81,The Witcher,8.8,thewitcher
3026,81,Jade Empire: Special Edition,8.2,jadeempire specialedition
3027,81,Sensible World of Soccer,7.4,sensibleworldofsoccer
3028,81,Assassin's Creed,7.7,assassin screed
3029,81,College Hoops 2K7,7.1,collegehoops2k7
3030,81,Overlord,8.0,overlord
3031,81,Tiger Woods PGA Tour 08,7.6,tigerwoodspgatour08
3032,81,NBA Street Homecourt,6.2,nbastreethomecourt
3033,81,Winning Eleven: Pro Evolution Soccer 2007,8.3,winningeleven proevolutionsoccer2007
3034,81,Assassin's Creed,7.3,assassin screed
3035,81,Final Fantasy XII: Revenant Wings,8.7,finalfantasyxii revenantwings
3036,81,College Hoops 2K8,6.9,collegehoops2k8
3037,81,Catan,7.7,catan
3038,81,Madden NFL 08,5.3,maddennfl08
3039,81,FIFA Soccer 08,7.1,fifasoccer08
3040,81,Worms: Open Warfare 2,8.4,worms openwarfare2
3041,81,The Warriors,7.8,thewarriors
3042,81,Phoenix Wright: Ace Attorney - Trials and Tribulations,9.0,phoenixwright aceattorney trialsandtribulations
3043,81,Age of Empires III: The Asian Dynasties,8.5,ageofempiresiii theasiandynasties
3044,80,Ace Combat 6: Fires of Liberation,7.9,acecombat6 firesofliberation
3045,80,Metal Slug Anthology,8.3,metalsluganthology
3046,80,Sam & Max Episode 104: Abe Lincoln Must Die!,7.6,sam maxepisode104 abelincolnmustdie 
3047,80,LEGO Star Wars: The Complete Saga,8.8,legostarwars thecompletesaga
3048,80,TMNT,6.4,tmnt
3049,80,NBA Street Homecourt,7.9,nbastreethomecourt
3050,80,Titan Quest: Immortal Throne,8.5,titanquest immortalthrone
3051,80,Test Drive Unlimited,7.5,testdriveunlimited
3052,80,LEGO Star Wars: The Complete Saga,7.6,legostarwars thecompletesaga
3053,80,Castlevania: The Dracula X Chronicles,8.0,castlevania thedraculaxchronicles
3054,80,Virtua Tennis 3,6.9,virtuatennis3
3055,80,Virtua Tennis 3,7.8,virtuatennis3
3056,80,Tiger Woods PGA Tour 08,7.8,tigerwoodspgatour08
3057,80,MLB Power Pros,8.8,mlbpowerpros
3058,80,The Darkness,7.7,thedarkness
3059,80,LEGO Star Wars: The Complete Saga,5.5,legostarwars thecompletesaga
3060,80,Geometry Wars: Galaxies,8.2,geometrywars galaxies
3061,80,LEGO Star Wars: The Complete Saga,6.9,legostarwars thecompletesaga
3062,80,Worms: Open Warfare 2,8.0,worms openwarfare2
3063,80,FlatOut: Ultimate Carnage,8.5,flatout ultimatecarnage
3064,79,Test Drive Unlimited,8.0,testdriveunlimited
3065,79,The Bigs,8.4,thebigs
3066,79,Silent Hunter: Wolves of the Pacific,7.1,silenthunter wolvesofthepacific
3067,79,Lost Planet: Extreme Condition,7.1,lostplanet extremecondition
3068,79,Eternal Sonata,7.9,eternalsonata
3069,79,Sword of the Stars: Born of Blood,7.6,swordofthestars bornofblood
3070,79,GrimGrimoire,7.9,grimgrimoire
3071,79,Virtua Tennis 3,7.8,virtuatennis3
3072,79,Winning Eleven: Pro Evolution Soccer 2007,6.5,winningeleven proevolutionsoccer2007
3073,79,The New York Times Crosswords,6.7,thenewyorktimescrosswords
3074,79,Sam & Max Episode 106: Bright Side of the Moon,7.4,sam maxepisode106 brightsideofthemoon
3075,79,Alien Hominid HD,7.5,alienhominidhd
3076,79,Guitar Hero III: Legends of Rock,7.4,guitarheroiii legendsofrock
3077,79,Shadowgrounds Survivor,7.6,shadowgroundssurvivor
3078,79,Heavenly Sword,8.2,heavenlysword
3079,79,Tiger Woods PGA Tour 08,6.6,tigerwoodspgatour08
3080,79,Guild Wars: Eye of the North,8.5,guildwars eyeofthenorth
3081,79,Carcassonne,8.4,carcassonne
3082,79,Geometry Wars: Galaxies,7.9,geometrywars galaxies
3083,79,FIFA Soccer 08,7.5,fifasoccer08
3084,79,Major League Baseball 2K7,7.1,majorleaguebaseball2k7
3085,79,Spider-Man 3,6.6,spider man3
3086,79,Blue Dragon,7.9,bluedragon
3087,79,Tony Hawk's Proving Ground,6.7,tonyhawk sprovingground
3088,79,Nancy Drew: Legend of the Crystal Skull,7.4,nancydrew legendofthecrystalskull
3089,79,Mario Strikers Charged,8.1,mariostrikerscharged
3090,78,Traxxpad,6.3,traxxpad
3091,78,Gurumin: A Monstrous Adventure,7.7,gurumin amonstrousadventure
3092,78,Hotel Dusk: Room 215,8.5,hoteldusk room215
3093,78,Rune Factory: A Fantasy Harvest Moon,8.2,runefactory afantasyharvestmoon
3094,78,Naruto: Rise of a Ninja,8.5,naruto riseofaninja
3095,78,Sonic Rush Adventure,8.1,sonicrushadventure
3096,78,Silent Hill: Origins,7.8,silenthill origins
3097,78,Tomb Raider: Anniversary,8.2,tombraider anniversary
3098,78,Karaoke Revolution Presents: American Idol,8.4,karaokerevolutionpresents americanidol
3099,78,Mega Man ZX Advent,8.5,megamanzxadvent
3100,83,Mega Man 9,8.3,megaman9
3101,83,Bangai-O Spirits,8.1,bangai ospirits
3102,83,Madden NFL 09,7.0,maddennfl09
3103,83,Crisis Core: Final Fantasy VII,8.8,crisiscore finalfantasyvii
3104,83,MLB 08: The Show,8.4,mlb08 theshow
3105,83,Worldwide Soccer Manager 2009,7.6,worldwidesoccermanager2009
3106,83,Call of Duty: World at War,7.5,callofduty worldatwar
3107,83,Ninja Gaiden: Dragon Sword,7.8,ninjagaiden dragonsword
3108,83,Spore Creature Creator,7.7,sporecreaturecreator
3109,83,GTR Evolution,8.0,gtrevolution
3110,83,Bully: Scholarship Edition,8.5,bully scholarshipedition
3111,83,Battlefield: Bad Company,7.7,battlefield badcompany
3112,83,NCAA Football 09,7.7,ncaafootball09
3113,83,Sid Meier's Civilization IV: Colonization,6.8,sidmeier scivilizationiv colonization
3114,83,Pro Evolution Soccer 2008,8.3,proevolutionsoccer2008
3115,83,Call of Duty: World at War,7.6,callofduty worldatwar
3116,83,Strong Bad's Cool Game for Attractive People Episode 5: 8-Bit Is Enough,7.6,strongbad scoolgameforattractivepeopleepisode5 8 bitisenough
3117,82,Wipeout Pulse,8.6,wipeoutpulse
3118,82,Tom Clancy's Rainbow Six Vegas 2,7.8,tomclancy srainbowsixvegas2
3119,82,KORG DS-10 Synthesizer,8.2,korgds 10synthesizer
3120,82,Hot Shots Golf: Open Tee 2,8.7,hotshotsgolf opentee2
3121,82,SingStar,5.9,singstar
3122,82,Tiger Woods PGA Tour 09,7.2,tigerwoodspgatour09
3123,82,Viva Pinata: Trouble in Paradise,7.9,vivapinata troubleinparadise
3124,82,Unreal Tournament III,7.6,unrealtournamentiii
3125,82,NBA 2K9,7.1,nba2k9
3126,82,Disgaea DS,7.3,disgaeads
3127,82,Viva Pinata: Pocket Paradise,7.2,vivapinata pocketparadise
3128,82,Mega Man 9,8.3,megaman9
3129,82,Condemned 2: Bloodshot,8.1,condemned2 bloodshot
3130,82,Castle Crashers,8.8,castlecrashers
3131,82,Pinball Hall of Fame: The Williams Collection,8.1,pinballhalloffame thewilliamscollection
